date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:23:20	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Feb%202020%2015:23:18%20GMT	http://wp.acmeedesign.com/robots.txt		(from )
22:23:33	239688/239688	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:23:17%20GMT	http://wp.acmeedesign.com/bookstore/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/index.html	(from )
22:23:34	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2012%20Feb%202020%2015:23:33%20GMT	http://wp.acmeedesign.com/bookstore/xmlrpc.php	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/xmlrpc.0.delayed	(from http://wp.acmeedesign.com/bookstore/)
22:23:38	17380/17380	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/webfont/1.5.3/webfont.js	E:/Template_Book/Home/ajax.googleapis.com/ajax/libs/webfont/1.5.3/webfont.js	(from http://wp.acmeedesign.com/bookstore/)
22:23:39	756/756	---M--	200	added ('OK')	application/rss+xml	etag:%2278e652c254e1c3a1f5f7504240aaff2f%22	http://wp.acmeedesign.com/bookstore/comments/feed/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/comments/feed/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:23:39	16602/16602	---MC-	200	added ('OK')	application/rss+xml	etag:%22bce035d25e95ec21d9f06245ae201857%22	http://wp.acmeedesign.com/bookstore/feed/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/feed/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:23:43	4749/4749	---M--	200	added ('OK')	text/css	etag:%226cc3682-128d-5294e504d89c0%22	http://wp.acmeedesign.com/bookstore/wp-includes/css/jquery-ui-dialog.min.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-includes/css/jquery-ui-dialog.min676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:23:46	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2012%20Feb%202020%2015:23:43%20GMT	http://wp.acmeedesign.com/bookstore/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.3.1	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/contact-form-7/includes/css/styles.55b31.delayed	(from http://wp.acmeedesign.com/bookstore/)
22:23:56	46136/46136	---M--	200	added ('OK')	text/css	etag:%226cc3662-b438-5294e504d89c0%22	http://wp.acmeedesign.com/bookstore/wp-includes/css/dashicons.min.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-includes/css/dashicons.min676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:24:00	35876/35876	---M--	200	added ('OK')	text/css	etag:%226ca489a-8c24-52a7b49241a00%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.1.6	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/revslider/public/assets/css/settingsb62d.css	(from http://wp.acmeedesign.com/bookstore/)
22:24:00	14668/14668	---M--	200	added ('OK')	text/css	etag:%226ca477c-394c-53ea681385840%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=2.6.4	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/css/woocommerce-layout72e6.css	(from http://wp.acmeedesign.com/bookstore/)
22:24:08	6881/6881	---M--	200	added ('OK')	text/css	etag:%226ca4778-1ae1-53ea681385840%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=2.6.4	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen72e6.css	(from http://wp.acmeedesign.com/bookstore/)
22:24:55	1101/1101	---M--	200	added ('OK')	text/css	etag:%226ca368f-44d-52aec5e66d800%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/responsive-video-shortcodes/assets/respvid.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/responsive-video-shortcodes/assets/respvid676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:25:03	686/686	---M--	200	added ('OK')	text/css	etag:%226c850fb-2ae-52a7b49706540%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-ajax-search/assets/css/yith_wcas_ajax_search.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-ajax-search/assets/css/yith_wcas_ajax_search676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:25:22	53873/53873	---M--	200	added ('OK')	text/css	etag:%226ca4773-d271-53ea681385840%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=2.6.4	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/css/woocommerce72e6.css	(from http://wp.acmeedesign.com/bookstore/)
22:25:40	3941/3941	---M--	200	added ('OK')	text/css	etag:%226ca3642-f65-52a7b4951e0c0%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-compare/assets/css/colorbox.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-compare/assets/css/colorbox676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:25:45	3058/3058	---M--	200	added ('OK')	text/css	etag:%226c851ca-bf2-52a7b49612300%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-quick-view/assets/css/yith-quick-view.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-quick-view/assets/css/yith-quick-view676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:25:54	3572/3572	---M--	200	added ('OK')	text/css	etag:%226ca38e9-df4-52a7b498ee9c0%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-wishlist/assets/css/jquery.selectBox.css?ver=1.2.0	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-wishlist/assets/css/jquery.selectBox7359.css	(from http://wp.acmeedesign.com/bookstore/)
22:25:55	8677/8677	---M--	200	added ('OK')	text/css	etag:%226ca477d-21e5-53ea681385840%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/css/prettyPhoto.css?ver=3.1.6	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/css/prettyPhoto005e.css	(from http://wp.acmeedesign.com/bookstore/)
22:26:00	14197/14197	---M--	200	added ('OK')	text/css	etag:%226ca38e8-3775-52a7b498ee9c0%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-wishlist/assets/css/style.css?ver=2.0.13	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-wishlist/assets/css/stylee823.css	(from http://wp.acmeedesign.com/bookstore/)
22:26:25	23775/23775	---M--	200	added ('OK')	text/css	etag:%226ca38e5-5cdf-52a7b498ee9c0%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.min.css?ver=4.3.0	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/yith-woocommerce-wishlist/assets/css/font-awesome.minb2f9.css	(from http://wp.acmeedesign.com/bookstore/)
22:26:28	37217/37217	---M--	200	added ('OK')	text/css	etag:%226ca3719-9161-52a7b49335c40%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/vc-mega-menu/assets/frontend/vc-mm.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/vc-mega-menu/assets/frontend/vc-mm676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:27:14	21960/21960	---M--	200	added ('OK')	text/css	etag:%226ca4edc-55c8-52a7b49429e80%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=4.9.2	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min20fd.css	(from http://wp.acmeedesign.com/bookstore/)
22:27:25	1819/1819	---M--	200	added ('OK')	text/css	etag:%226ca5193-71b-53794eea48480%22	http://wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/includes/wp-social-widget/assets/css/social-icons.css?ver=1.0.0	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/includes/wp-social-widget/assets/css/social-icons8a54.css	(from http://wp.acmeedesign.com/bookstore/)
22:27:29	27466/27466	---M--	200	added ('OK')	text/css	etag:%226ca51c6-6b4a-53794e1d3e0c0%22	http://wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/css/font-awesome/css/font-awesome.min.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/css/font-awesome/css/font-awesome.min676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:27:36	122540/122540	---M--	200	added ('OK')	text/css	etag:%226ca51ae-1deac-53794dffadb00%22	http://wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/css/bootstrap.min.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/css/bootstrap.min676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:27:41	48405/48405	---M--	200	added ('OK')	text/css	etag:%226ca51d8-bd15-53794dfeb98c0%22	http://wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/css/common.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/css/common676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:27:43	70307/70307	---M--	200	added ('OK')	text/css	etag:%226ca51d7-112a3-550cdc351f7c0%22	http://wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/css/styles.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/css/styles676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:27:45	2595/2595	---M--	200	added ('OK')	text/css	etag:%226c83e6a-a23-52aec5e761a40%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce-currency-switcher/css/front.css?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce-currency-switcher/css/front676a.css	(from http://wp.acmeedesign.com/bookstore/)
22:27:50	123092/123092	---M--	200	added ('OK')	image/jpeg	etag:%226ca56f9-1e0d4-52a7a1730bcc0%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/01/title.jpg	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/01/title.jpg	(from http://wp.acmeedesign.com/bookstore/)
22:28:04	7200/7200	---M--	200	added ('OK')	application/javascript	etag:%226cc2ebb-1c20-5294e503e4780%22	http://wp.acmeedesign.com/bookstore/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.2.1	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-includes/js/jquery/jquery-migrate.min1576.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:10	95977/95977	---M--	200	added ('OK')	application/javascript	etag:%226cc2ebc-176e9-5294e503e4780%22	http://wp.acmeedesign.com/bookstore/wp-includes/js/jquery/jquery.js?ver=1.11.3	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-includes/js/jquery/jqueryc1d8.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:12	1767/1767	---M--	200	added ('OK')	application/javascript	etag:%226ca46e9-6e7-53ea681385840%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=2.6.4	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min72e6.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:12	895/895	---M--	200	added ('OK')	application/javascript	etag:%226ca4c95-37f-52a7b49429e80%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart.js?ver=4.9.2	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/js_composer/assets/js/vendors/woocommerce-add-to-cart20fd.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:13	48508/48508	---M--	200	added ('OK')	application/javascript	etag:%226ca4875-bd7c-52a7b49241a00%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.min.js?ver=5.1.6	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.revolution.minb62d.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:16	2432/2432	---M--	200	added ('OK')	application/javascript	etag:%226ca51a5-980-53794e0c13840%22	http://wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/js/html5.js?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/js/html5676a.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:17	104767/104767	---M--	200	added ('OK')	application/javascript	etag:%226ca4856-1993f-52a7b49241a00%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.min.js?ver=5.1.6	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/revslider/public/assets/js/jquery.themepunch.tools.minb62d.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:18	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2012%20Feb%202020%2015:28:18%20GMT	http://wp.acmeedesign.com/bookstore/xmlrpc.php?rsd	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/xmlrpc.250db0.delayed	(from http://wp.acmeedesign.com/bookstore/)
22:28:19	9317/9317	---M--	200	added ('OK')	application/javascript	etag:%226c83e4f-2465-52aec5e761a40%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce-currency-switcher/js/front.js?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/woocommerce-currency-switcher/js/front676a.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:19	31819/31819	---M--	200	added ('OK')	application/javascript	etag:%226ca51a2-7c4b-53794e065aac0%22	http://wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/js/bootstrap.min.js?ver=4.4.21	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/themes/bookstore/assets/js/bootstrap.min676a.js	(from http://wp.acmeedesign.com/bookstore/)
22:28:23	1045/1045	---M--	200	added ('OK')	application/xml	etag:%226cc36dd-415-5294e504d89c0%22	http://wp.acmeedesign.com/bookstore/wp-includes/wlwmanifest.xml	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-includes/wlwmanifest.xml	(from http://wp.acmeedesign.com/bookstore/)
22:28:26	10004/10004	---M--	200	added ('OK')	image/png	etag:%226ca5654-2714-52a7a16f3b3c0%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/01/logo_green.png	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/01/logo_green.png	(from http://wp.acmeedesign.com/bookstore/)
22:28:33	62954/62954	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:25%20GMT	http://wp.acmeedesign.com/bookstore/wishlist/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wishlist/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:28:35	64169/64169	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:26%20GMT	http://wp.acmeedesign.com/bookstore/my-account/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/my-account/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:28:36	164471/164471	---M--	200	added ('OK')	image/jpeg	etag:%226ca5663-28277-52a7a14821780%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/01/ada9a09acea936d776a6f55c82778c43_XL.jpg?id=10	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/01/ada9a09acea936d776a6f55c82778c43_XLf41b.jpg	(from http://wp.acmeedesign.com/bookstore/)
22:28:37	17827/17827	---M--	200	added ('OK')	image/jpeg	etag:%226ca56b8-45a3-52a7a16c5ed00%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/01/home-1-text-book.jpg	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/01/home-1-text-book.jpg	(from http://wp.acmeedesign.com/bookstore/)
22:28:39	19068/19068	---M--	200	added ('OK')	image/jpeg	etag:%226ca5839-4a7c-52b01d2d9bd00%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/home-1-ebook.jpg	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/home-1-ebook.jpg	(from http://wp.acmeedesign.com/bookstore/)
22:28:39	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202020%2015:28:35%20GMT	http://wp.acmeedesign.com/bookstore/checkout/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/checkout/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:28:43	726505/726505	---M--	200	added ('OK')	text/css	etag:%226ca4cb2-b15e9-52a7b49429e80%22	http://wp.acmeedesign.com/bookstore/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.9.2	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/plugins/js_composer/assets/css/js_composer.min20fd.css	(from http://wp.acmeedesign.com/bookstore/)
22:28:44	97477/97477	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:36%20GMT	http://wp.acmeedesign.com/bookstore/cart/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/cart/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:28:46	110244/110244	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:39%20GMT	http://wp.acmeedesign.com/bookstore/product-category/romance/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/romance/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:28:49	92753/92753	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:44%20GMT	http://wp.acmeedesign.com/bookstore/product-category/fantasy/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/fantasy/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:28:49	84845/84845	---M--	200	added ('OK')	image/jpeg	etag:%226ca5796-14b6d-52af147d24200%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/bg_brick.jpg	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/bg_brick.jpg	(from http://wp.acmeedesign.com/bookstore/)
22:28:51	80681/80681	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:46%20GMT	http://wp.acmeedesign.com/bookstore/product-category/thrillers/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/thrillers/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:28:54	33172/33172	---M--	200	added ('OK')	image/png	etag:%226ca573a-8194-52b034e0e2780%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book7.png	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book7.png	(from http://wp.acmeedesign.com/bookstore/)
22:28:55	81471/81471	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:51%20GMT	http://wp.acmeedesign.com/bookstore/product-category/science-fiction/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/science-fiction/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:28:59	75599/75599	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:50%20GMT	http://wp.acmeedesign.com/bookstore/product-category/historical-fiction/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/historical-fiction/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:00	105402/105402	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:52%20GMT	http://wp.acmeedesign.com/bookstore/product-category/budgeting-and-finance/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/budgeting-and-finance/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:02	93248/93248	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:28:55%20GMT	http://wp.acmeedesign.com/bookstore/product-category/creative-thinking/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/creative-thinking/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:03	101707/101707	---M--	200	added ('OK')	image/png	etag:%226ca5872-18d4b-52b15ee9b0e40%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book5.png	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book5.png	(from http://wp.acmeedesign.com/bookstore/)
22:29:05	93489/93489	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:00%20GMT	http://wp.acmeedesign.com/bookstore/product-category/personal-finance/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/personal-finance/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:10	87432/87432	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:04%20GMT	http://wp.acmeedesign.com/bookstore/product-category/people-management/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/people-management/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:12	109357/109357	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:05%20GMT	http://wp.acmeedesign.com/bookstore/shop/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/shop/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:12	41368/41368	---M--	200	added ('OK')	image/png	etag:%226ca5755-a198-52af14adc74c0%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book17.png	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book17.png	(from http://wp.acmeedesign.com/bookstore/)
22:29:13	87305/87305	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:03%20GMT	http://wp.acmeedesign.com/bookstore/product-category/sales-and-marketting/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/product-category/sales-and-marketting/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:15	3026/3026	---M--	200	added ('OK')	image/png	etag:%226ca5798-bd2-52af1a9a1ee40%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/stand.png	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/stand.png	(from http://wp.acmeedesign.com/bookstore/)
22:29:20	158197/158197	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:12%20GMT	http://wp.acmeedesign.com/bookstore/tabbed-products-slider/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/tabbed-products-slider/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:21	98305/98305	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:13%20GMT	http://wp.acmeedesign.com/bookstore/recent-products/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/recent-products/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:22	71727/71727	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:17%20GMT	http://wp.acmeedesign.com/bookstore/typography/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/typography/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:23	23434/23434	---M--	200	added ('OK')	image/png	etag:%226ca5870-5b8a-52af1b4b810c0%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book12.png	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book12.png	(from http://wp.acmeedesign.com/bookstore/)
22:29:26	80034/80034	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:12%20GMT	http://wp.acmeedesign.com/bookstore/featured-products/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/featured-products/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:26	24519/24519	---M--	200	added ('OK')	image/png	etag:%226ca588f-5fc7-52af1bacc7640%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book9.png	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/book9.png	(from http://wp.acmeedesign.com/bookstore/)
22:29:27	62667/62667	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:22%20GMT	http://wp.acmeedesign.com/bookstore/google-map/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/google-map/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:29	17827/17827	---M--	200	added ('OK')	image/jpeg	etag:%226ca5819-45a3-52b01d3260840%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/home-1-text-book.jpg	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/home-1-text-book.jpg	(from http://wp.acmeedesign.com/bookstore/)
22:29:30	74968/74968	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:23%20GMT	http://wp.acmeedesign.com/bookstore/faq/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/faq/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:32	69443/69443	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:26%20GMT	http://wp.acmeedesign.com/bookstore/about-us/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/about-us/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:34	18541/18541	---M--	200	added ('OK')	image/jpeg	etag:%226ca5784-486d-52b01d2f84180%22	http://wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/home-1-offer.jpg	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/wp-content/uploads/2016/02/home-1-offer.jpg	(from http://wp.acmeedesign.com/bookstore/)
22:29:35	80084/80084	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Feb%202020%2015:29:27%20GMT	http://wp.acmeedesign.com/bookstore/blog/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/blog/index.html	(from http://wp.acmeedesign.com/bookstore/)
22:29:36	83/83	---M--	409	error ('Conflict')	text/html	date:Wed,%2012%20Feb%202020%2015:29:35%20GMT	http://wp.acmeedesign.com/bookstore/contact-us/	E:/Template_Book/Home/wp.acmeedesign.com/bookstore/contact-us/index.html	(from http://wp.acmeedesign.com/bookstore/)
